num;label
8594;Sliding Two Fingers Left
85866;Drumming Fingers
60129;Sliding Two Fingers Right
113672;Zooming In With Two Fingers
106962;Sliding Two Fingers Left
121036;Sliding Two Fingers Up
89945;Zooming Out With Two Fingers
120956;Swiping Up
37536;Swiping Up
102103;Swiping Right
80295;Swiping Up
9454;Stop Sign
44545;Stop Sign
15352;Thumb Down
28125;Thumb Down
138946;No gesture
54998;Sliding Two Fingers Right
28976;Zooming In With Two Fingers
108667;Stop Sign
80608;Sliding Two Fingers Down
85730;Sliding Two Fingers Right
29347;Sliding Two Fingers Right
52270;Swiping Right
137616;Thumb Up
88475;Thumb Up
86602;Sliding Two Fingers Right
108224;Sliding Two Fingers Right
78295;Swiping Right
44750;Stop Sign
94708;Sliding Two Fingers Left
39359;Zooming In With Two Fingers
142038;Stop Sign
9247;Thumb Down
131740;Swiping Right
41217;No gesture
46331;No gesture
116659;Thumb Up
112217;Stop Sign
4344;Swiping Down
117890;Swiping Right
55672;Thumb Up
127665;Sliding Two Fingers Up
146937;Thumb Up
15978;Zooming Out With Two Fingers
114177;Drumming Fingers
122518;No gesture
107025;Thumb Down
49285;Zooming In With Two Fingers
94217;Thumb Down
76670;Stop Sign
51096;No gesture
32927;Sliding Two Fingers Up
70204;Sliding Two Fingers Left
60396;Stop Sign
88704;Drumming Fingers
138535;Thumb Up
71996;Sliding Two Fingers Up
75228;Sliding Two Fingers Right
91622;Drumming Fingers
67282;Sliding Two Fingers Up
34376;Swiping Down
95914;Sliding Two Fingers Right
71622;Swiping Down
89768;Thumb Down
137783;Swiping Down
56170;Swiping Right
41605;No gesture
25149;No gesture
22355;Sliding Two Fingers Down
131375;Drumming Fingers
63285;Swiping Right
129534;Swiping Right
35857;Thumb Up
89653;Stop Sign
144748;Sliding Two Fingers Down
106220;Sliding Two Fingers Up
99833;Stop Sign
53388;Sliding Two Fingers Left
57720;Swiping Down
61184;Swiping Up
73905;Sliding Two Fingers Right
44540;Sliding Two Fingers Up
60361;Zooming Out With Two Fingers
96101;Stop Sign
145361;Sliding Two Fingers Right
33301;Thumb Down
51352;Zooming In With Two Fingers
65742;Drumming Fingers
30415;Sliding Two Fingers Right
55897;Zooming Out With Two Fingers
27829;Sliding Two Fingers Right
95061;No gesture
106467;Zooming Out With Two Fingers
8340;Sliding Two Fingers Left
37671;Zooming Out With Two Fingers
15796;Sliding Two Fingers Right
136461;Thumb Down
21884;Zooming In With Two Fingers
36981;Stop Sign
62048;Drumming Fingers
34546;Swiping Right
78499;Zooming In With Two Fingers
31538;Sliding Two Fingers Down
131659;Sliding Two Fingers Left
716;Thumb Up
139597;Sliding Two Fingers Right
39730;Zooming Out With Two Fingers
141978;Sliding Two Fingers Right
118094;Sliding Two Fingers Left
111597;No gesture
28686;Swiping Up
78152;Drumming Fingers
92193;Thumb Up
100500;Sliding Two Fingers Left
119822;Swiping Down
106151;Drumming Fingers
27185;Swiping Up
73654;Thumb Down
85140;Sliding Two Fingers Left
134337;Swiping Up
73320;Swiping Up
17529;Swiping Right
33713;Stop Sign
79343;Zooming Out With Two Fingers
112844;No gesture
89934;Sliding Two Fingers Left
46136;Thumb Up
40663;Drumming Fingers
81415;Thumb Up
65550;Zooming In With Two Fingers
133197;Thumb Down
3945;Zooming In With Two Fingers
36646;Sliding Two Fingers Down
65505;Zooming Out With Two Fingers
79337;Sliding Two Fingers Right
33800;Swiping Right
38856;Drumming Fingers
40257;Swiping Right
101353;No gesture
62453;Sliding Two Fingers Left
41391;Sliding Two Fingers Down
40621;Thumb Down
7469;Thumb Up
96449;Sliding Two Fingers Up
80151;Thumb Down
41033;Thumb Up
143848;Swiping Down
24041;Zooming Out With Two Fingers
86163;Sliding Two Fingers Right
20444;Thumb Down
25841;Thumb Down
17307;Sliding Two Fingers Down
129839;Drumming Fingers
46208;Stop Sign
29948;Sliding Two Fingers Left
1389;Sliding Two Fingers Up
12834;Swiping Down
17868;No gesture
25326;Thumb Up
39454;Swiping Right
753;Drumming Fingers
101043;Thumb Down
27147;Sliding Two Fingers Down
124533;Sliding Two Fingers Up
88695;Sliding Two Fingers Right
82077;Zooming In With Two Fingers
95268;Zooming Out With Two Fingers
142889;Sliding Two Fingers Down
86911;Thumb Down
126061;Thumb Up
120440;Sliding Two Fingers Left
104731;Zooming Out With Two Fingers
15930;Zooming In With Two Fingers
11962;Thumb Down
86954;Zooming In With Two Fingers
8440;Zooming Out With Two Fingers
97941;Swiping Right
102311;No gesture
68652;Sliding Two Fingers Left
66184;Swiping Down
56440;Sliding Two Fingers Right
97989;Thumb Up
1459;Drumming Fingers
54570;Sliding Two Fingers Down
47226;Zooming In With Two Fingers
122408;Zooming In With Two Fingers
84144;No gesture
35812;Stop Sign
87045;Swiping Right
88527;Thumb Down
30679;Thumb Down
79809;Sliding Two Fingers Up
17870;No gesture
56143;Sliding Two Fingers Left
56544;Sliding Two Fingers Up
82269;Swiping Down
125478;Swiping Right
87255;Drumming Fingers
67432;Sliding Two Fingers Up
83312;Drumming Fingers
57335;Stop Sign
39552;Drumming Fingers
57351;Thumb Up
69409;Sliding Two Fingers Up
41582;Sliding Two Fingers Up
4789;Stop Sign
112529;Zooming In With Two Fingers
136902;Drumming Fingers
86435;No gesture
109379;Sliding Two Fingers Down
136003;Zooming In With Two Fingers
60960;Zooming In With Two Fingers
8173;Sliding Two Fingers Down
59880;Swiping Down
75432;Stop Sign
38403;Zooming Out With Two Fingers
56571;Thumb Up
69237;Zooming In With Two Fingers
55039;Sliding Two Fingers Left
44057;Sliding Two Fingers Up
83875;Sliding Two Fingers Up
37446;No gesture
127580;No gesture
12680;Stop Sign
119448;Sliding Two Fingers Up
60376;Zooming Out With Two Fingers
53960;Drumming Fingers
42464;Sliding Two Fingers Down
116936;Zooming Out With Two Fingers
22739;Drumming Fingers
147126;Swiping Down
28865;Stop Sign
4024;Swiping Right
135916;Swiping Right
132872;Swiping Down
60382;No gesture
24385;Thumb Up
27129;Sliding Two Fingers Right
68088;Swiping Up
147569;Swiping Right
48969;Swiping Up
21720;Zooming In With Two Fingers
97855;Sliding Two Fingers Right
130625;Zooming In With Two Fingers
95083;Swiping Up
40873;Thumb Down
90117;Thumb Down
7990;Swiping Right
80867;Sliding Two Fingers Down
6809;Swiping Down
9107;Stop Sign
130484;Drumming Fingers
139301;Zooming In With Two Fingers
101144;Sliding Two Fingers Left
125483;Stop Sign
94832;Drumming Fingers
121271;Sliding Two Fingers Up
123201;Stop Sign
142719;Sliding Two Fingers Right
72745;Sliding Two Fingers Up
39866;Zooming In With Two Fingers
57108;Sliding Two Fingers Left
30559;Zooming In With Two Fingers
105333;Sliding Two Fingers Down
24396;Thumb Down
66292;Zooming In With Two Fingers
99240;Stop Sign
73667;Stop Sign
57438;Thumb Up
140597;Swiping Down
36579;Thumb Up
123053;Sliding Two Fingers Left
19781;Swiping Up
95309;Zooming Out With Two Fingers
10756;Zooming In With Two Fingers
108468;No gesture
84811;Swiping Right
142343;Sliding Two Fingers Right
140116;Thumb Down
15666;Sliding Two Fingers Left
61090;Zooming In With Two Fingers
115626;Sliding Two Fingers Right
86821;Sliding Two Fingers Right
35838;Thumb Up
100967;Swiping Right
46472;Swiping Down
114151;Sliding Two Fingers Down
50611;No gesture
58958;Swiping Down
31245;Thumb Down
90874;No gesture
95220;Swiping Down
114152;No gesture
102210;Thumb Down
25419;Swiping Up
134212;Sliding Two Fingers Down
32588;Sliding Two Fingers Right
94596;Sliding Two Fingers Down
103687;Sliding Two Fingers Down
141913;Drumming Fingers
44970;Zooming Out With Two Fingers
86186;Sliding Two Fingers Down
81225;Sliding Two Fingers Left
95934;Sliding Two Fingers Down
65522;Zooming In With Two Fingers
6431;Sliding Two Fingers Left
123655;Stop Sign
70336;Thumb Up
93917;Swiping Down
40767;Thumb Down
126815;Sliding Two Fingers Up
122117;Stop Sign
101154;Drumming Fingers
128491;Sliding Two Fingers Down
148039;Swiping Up
49957;Sliding Two Fingers Left
84547;Thumb Down
95779;Swiping Down
61468;Zooming Out With Two Fingers
17964;Sliding Two Fingers Up
17483;Sliding Two Fingers Up
77254;No gesture
81788;Sliding Two Fingers Left
112519;Stop Sign
46814;Thumb Up
140774;Drumming Fingers
36509;Zooming Out With Two Fingers
76381;Thumb Up
79412;Thumb Down
111851;Zooming In With Two Fingers
135406;Swiping Up
18323;Zooming In With Two Fingers
75798;Thumb Down
120172;Swiping Right
60706;Swiping Right
90004;Sliding Two Fingers Right
136888;Sliding Two Fingers Right
122678;Zooming Out With Two Fingers
54696;Thumb Up
43837;Swiping Right
73767;Sliding Two Fingers Up
145677;Sliding Two Fingers Left
65278;Thumb Up
13835;Sliding Two Fingers Down
51527;Zooming Out With Two Fingers
73664;Thumb Up
108178;Stop Sign
92395;No gesture
6204;Swiping Right
76133;Sliding Two Fingers Left
127308;Thumb Down
63640;Swiping Down
81754;Swiping Down
104790;Sliding Two Fingers Down
40952;Drumming Fingers
8650;Swiping Up
51470;Zooming Out With Two Fingers
137940;Swiping Right
79509;Sliding Two Fingers Left
18809;Thumb Up
55189;Stop Sign
115713;Sliding Two Fingers Right
60910;Zooming Out With Two Fingers
114500;Zooming Out With Two Fingers
99241;Sliding Two Fingers Up
84300;Swiping Right
111850;Sliding Two Fingers Down
21148;Sliding Two Fingers Up
133956;Stop Sign
115645;Sliding Two Fingers Down
97766;Drumming Fingers
36751;Sliding Two Fingers Down
96436;Zooming Out With Two Fingers
120183;Swiping Down
81964;No gesture
11502;Zooming In With Two Fingers
39376;Thumb Down
496;Zooming Out With Two Fingers
111093;Sliding Two Fingers Right
49234;Swiping Right
75505;Zooming Out With Two Fingers
114692;Swiping Up
123895;Thumb Down
69941;Thumb Down
32982;Zooming In With Two Fingers
110169;Sliding Two Fingers Down
89019;Stop Sign
98961;Sliding Two Fingers Down
129464;Sliding Two Fingers Right
83663;Thumb Down
69403;Swiping Up
14790;Drumming Fingers
10799;Swiping Right
65510;Thumb Down
114786;Sliding Two Fingers Left
88965;Drumming Fingers
73928;Zooming In With Two Fingers
87691;Swiping Up
1070;Stop Sign
72211;Zooming Out With Two Fingers
141135;Swiping Right
75818;Stop Sign
62330;Zooming In With Two Fingers
76921;Zooming In With Two Fingers
83878;Sliding Two Fingers Right
122854;Swiping Right
10888;Thumb Up
16622;Thumb Down
68455;Swiping Down
26491;No gesture
66981;Sliding Two Fingers Left
76616;Stop Sign
109819;Swiping Right
94627;Swiping Right
105061;Swiping Down
90504;Thumb Up
37381;Thumb Up
47867;Sliding Two Fingers Up
132677;Swiping Down
30269;Drumming Fingers
85681;Drumming Fingers
51913;Sliding Two Fingers Up
56206;Zooming In With Two Fingers
79341;Swiping Right
52819;Sliding Two Fingers Down
56253;Sliding Two Fingers Right
129077;Swiping Up
5842;Zooming Out With Two Fingers
128418;Sliding Two Fingers Down
90361;Zooming In With Two Fingers
94250;Zooming In With Two Fingers
32743;Swiping Right
62763;No gesture
17658;Zooming In With Two Fingers
38238;No gesture
97902;Sliding Two Fingers Right
140605;Swiping Down
33764;Sliding Two Fingers Down
1713;Swiping Down
63528;Zooming In With Two Fingers
87165;Thumb Down
145507;No gesture
103852;Thumb Up
138542;Sliding Two Fingers Left
80472;Thumb Up
95802;Zooming Out With Two Fingers
10092;Swiping Right
106777;Zooming Out With Two Fingers
63481;Sliding Two Fingers Left
22300;Swiping Down
3895;Swiping Up
34384;Sliding Two Fingers Down
68890;Swiping Down
76066;Stop Sign
40561;Zooming Out With Two Fingers
12812;Sliding Two Fingers Left
96972;Swiping Down
139354;Zooming In With Two Fingers
7252;No gesture
56883;Drumming Fingers
33672;Sliding Two Fingers Up
62081;Swiping Right
26152;Swiping Down
47007;Drumming Fingers
68484;Swiping Down
8287;Thumb Down
54375;Sliding Two Fingers Left
121072;Sliding Two Fingers Up
7880;Drumming Fingers
70877;No gesture
1210;Zooming Out With Two Fingers
113955;Swiping Right
85397;Stop Sign
35001;Thumb Up
94223;Swiping Down
146495;No gesture
135930;Thumb Down
114461;Thumb Down
37696;Swiping Right
145603;Sliding Two Fingers Left
7794;Thumb Up
74604;Stop Sign
777;Zooming In With Two Fingers
90397;Swiping Down
57193;Sliding Two Fingers Down
38565;Zooming In With Two Fingers
77880;No gesture
116869;Swiping Right
129175;Stop Sign
6928;Sliding Two Fingers Up
143151;No gesture
85557;Sliding Two Fingers Up
121374;Stop Sign
108423;Thumb Up
35893;Stop Sign
130602;Swiping Down
108008;Swiping Up
110804;Zooming Out With Two Fingers
13366;Thumb Down
109697;Thumb Up
27099;Drumming Fingers
104144;Drumming Fingers
65992;Sliding Two Fingers Left
12069;Sliding Two Fingers Left
108747;Sliding Two Fingers Left
147628;Swiping Down
114440;No gesture
87480;Sliding Two Fingers Down
82040;Stop Sign
144461;No gesture
40305;Stop Sign
45278;Stop Sign
81381;Sliding Two Fingers Up
37105;Sliding Two Fingers Up
71620;Zooming Out With Two Fingers
80260;Sliding Two Fingers Up
21188;Sliding Two Fingers Down
9124;Stop Sign
131894;Sliding Two Fingers Up
31783;Swiping Down
38039;Stop Sign
113373;Zooming Out With Two Fingers
134076;Swiping Down
114105;No gesture
48217;Swiping Down
120174;Zooming Out With Two Fingers
126887;No gesture
118298;No gesture
127988;Drumming Fingers
112614;Stop Sign
28584;Sliding Two Fingers Left
39391;Swiping Down
32848;Sliding Two Fingers Right
3337;Sliding Two Fingers Down
113597;Sliding Two Fingers Right
136492;No gesture
14118;Sliding Two Fingers Right
82576;Zooming In With Two Fingers
68932;Swiping Up
121899;Stop Sign
26603;Swiping Up
116968;Sliding Two Fingers Right
130360;Thumb Up
47028;Zooming In With Two Fingers
89566;Swiping Right
89489;Thumb Down
73400;Stop Sign
113074;Thumb Down
90965;Swiping Down
118731;Zooming Out With Two Fingers
88333;Stop Sign
123746;Sliding Two Fingers Left
82214;No gesture
47282;Sliding Two Fingers Right
20500;Thumb Down
103819;Swiping Right
23086;Drumming Fingers
90290;Zooming Out With Two Fingers
120888;Sliding Two Fingers Up
118357;Stop Sign
49383;Sliding Two Fingers Down
60658;No gesture
38316;Sliding Two Fingers Up
76258;Stop Sign
3809;Stop Sign
740;Zooming Out With Two Fingers
144369;Swiping Down
134320;Sliding Two Fingers Left
31174;Swiping Right
134322;Thumb Down
87744;Zooming Out With Two Fingers
69993;Swiping Down
63839;Thumb Up
74056;Thumb Down
71057;Swiping Down
129928;No gesture
79848;Sliding Two Fingers Up
104054;Zooming Out With Two Fingers
92259;Stop Sign
60199;Sliding Two Fingers Up
113408;Thumb Up
85852;No gesture
147660;Stop Sign
102711;Sliding Two Fingers Right
48909;Sliding Two Fingers Down
84400;Swiping Up
51670;Stop Sign
122945;Sliding Two Fingers Right
137908;Sliding Two Fingers Down
114357;Swiping Right
32687;Swiping Down
74346;Swiping Up
98548;Stop Sign
118185;No gesture
22591;Sliding Two Fingers Up
128227;Thumb Up
18157;Swiping Down
74864;Zooming In With Two Fingers
140301;Sliding Two Fingers Down
102822;No gesture
88911;Drumming Fingers
127062;Drumming Fingers
134720;Swiping Right
60195;No gesture
4916;Zooming In With Two Fingers
128086;Sliding Two Fingers Right
32380;Drumming Fingers
55807;Swiping Up
106754;Zooming In With Two Fingers
4;Swiping Right
101869;Sliding Two Fingers Down
116918;No gesture
10347;Swiping Down
121058;Zooming Out With Two Fingers
42513;Sliding Two Fingers Up
116896;Sliding Two Fingers Up
61379;Sliding Two Fingers Up
108732;Sliding Two Fingers Right
4926;Swiping Up
140458;Swiping Down
29730;Sliding Two Fingers Down
6538;Thumb Down
115062;Zooming In With Two Fingers
123256;Drumming Fingers
62518;Sliding Two Fingers Down
3160;Sliding Two Fingers Down
85848;Swiping Down
82775;Sliding Two Fingers Up
21404;Swiping Up
64020;Zooming In With Two Fingers
110224;Sliding Two Fingers Right
37174;Sliding Two Fingers Left
131138;Sliding Two Fingers Down
78904;Thumb Down
72633;Zooming Out With Two Fingers
57372;Sliding Two Fingers Right
14116;Thumb Down
74016;Sliding Two Fingers Down
97678;Swiping Right
82727;Swiping Right
117785;Swiping Down
64821;Swiping Up
92063;Swiping Right
131555;Zooming In With Two Fingers
115721;Sliding Two Fingers Down
122100;Swiping Up
17183;Thumb Down
46539;Zooming In With Two Fingers
26439;Zooming Out With Two Fingers
140135;Thumb Up
137187;Stop Sign
84974;Thumb Down
36685;Swiping Up
117187;Sliding Two Fingers Right
36137;Swiping Right
68115;No gesture
119865;Thumb Up
62528;Drumming Fingers
75732;Sliding Two Fingers Up
71595;No gesture
141481;Sliding Two Fingers Left
64893;Sliding Two Fingers Right
112595;Drumming Fingers
114477;Stop Sign
74506;Drumming Fingers
65389;Sliding Two Fingers Down
127790;Sliding Two Fingers Up
60186;No gesture
32686;Sliding Two Fingers Down
110321;Stop Sign
64069;Swiping Right
8505;No gesture
44610;Swiping Up
139982;Swiping Up
120906;Sliding Two Fingers Up
53625;Sliding Two Fingers Down
108320;Sliding Two Fingers Left
79245;Drumming Fingers
136449;Sliding Two Fingers Up
25827;Swiping Up
52446;No gesture
122922;Zooming Out With Two Fingers
43288;Thumb Up
129754;Stop Sign
30876;Stop Sign
141790;Sliding Two Fingers Left
59223;Stop Sign
9119;Zooming Out With Two Fingers
58287;Thumb Down
136026;Swiping Up
29255;Sliding Two Fingers Right
92223;Swiping Right
39911;Sliding Two Fingers Right
48327;No gesture
109185;Zooming Out With Two Fingers
68067;Thumb Up
23627;Sliding Two Fingers Left
12308;Swiping Right
20139;Thumb Up
51014;Sliding Two Fingers Right
72320;Sliding Two Fingers Left
78263;Stop Sign
70504;Drumming Fingers
47388;Swiping Right
40619;Sliding Two Fingers Down
30437;Sliding Two Fingers Down
121914;Swiping Up
49446;Zooming Out With Two Fingers
137046;Sliding Two Fingers Up
62522;Sliding Two Fingers Down
124606;Sliding Two Fingers Left
24114;Swiping Right
96137;Drumming Fingers
42825;Zooming In With Two Fingers
46284;Swiping Up
99980;Sliding Two Fingers Left
1282;No gesture
20862;Stop Sign
90122;Thumb Up
83456;Sliding Two Fingers Right
102214;Swiping Right
133959;Swiping Right
62857;Thumb Up
9742;Swiping Up
146431;Zooming In With Two Fingers
4422;Zooming In With Two Fingers
15215;Sliding Two Fingers Right
27450;Sliding Two Fingers Right
39211;Sliding Two Fingers Down
79627;Sliding Two Fingers Up
142965;Swiping Down
123493;Sliding Two Fingers Down
42338;Stop Sign
50602;Sliding Two Fingers Right
76563;Swiping Down
135448;Swiping Up
60632;Sliding Two Fingers Up
139331;Thumb Up
100112;Swiping Down
109265;Swiping Up
1883;Swiping Down
79190;Sliding Two Fingers Up
28068;Sliding Two Fingers Right
51602;Swiping Down
128893;Sliding Two Fingers Down
104720;Sliding Two Fingers Left
97697;Stop Sign
74516;Sliding Two Fingers Right
